741,2182,978,2321
933,2321,1280,2502
407,1383,726,1556
990,2092,1243,2292
493,2628,710,2785
728,2657,1078,2826
455,1585,680,1791
378,1141,615,1337
1224,1294,1523,1492
720,1574,1074,1746
1170,1724,1479,1929
312,1794,752,1961
1322,1036,1594,1230
807,1704,1495,1899
2100,1171,2315,1434
445,2155,707,2298
2367,1203,2511,1403
2558,1199,2826,1418
1557,950,2057,1164
2471,950,2786,1163
1526,1219,1994,1441
129,3145,681,3371
481,1069,1064,1279
1124,2508,1429,2684
723,3280,1322,3510
462,2454,701,2616
428,2296,852,2454
735,1980,984,2160
751,2484,1039,2656
2133,965,2431,1156
