1389,1282,1798,1388
723,938,1079,1044
523,1293,964,1393
411,2513,729,2668
1909,2547,2354,2664
558,1154,1155,1267
514,1403,923,1508
1080,1053,1466,1158
1142,487,1774,708
1150,2519,1397,2668
1832,1304,2214,1395
535,1053,1045,1148
1653,2524,1876,2655
1206,1185,1560,1282
1635,1839,1907,1931
958,1392,1485,1515
1674,948,2159,1065
626,1795,966,1888
1021,1302,1363,1387
1268,2048,1574,2132
1150,932,1362,1049
1620,2083,1893,2172
1274,1828,1563,1916
1564,1197,1944,1283
2172,1857,2486,1943
826,2578,1121,2677
