446,2303,762,2435
986,1156,1463,1280
2556,1894,2856,2011
1046,1283,1464,1393
760,1920,1130,2034
1750,1916,2111,2049
467,2590,716,2721
837,2320,1061,2472
690,1286,954,1403
1126,1394,1492,1516
1246,1903,1599,2024
783,2172,1034,2323
673,1413,991,1516
2442,1153,2801,1271
420,2177,699,2295
343,1179,620,1284
725,2038,1065,2153
2174,1916,2499,2020
653,1520,1172,1661
798,2566,1214,2707
336,2067,603,2171
1611,1413,2117,1514
274,1910,684,2032
1752,1166,2373,1286
2002,1529,2279,1651
2438,1386,2783,1497
1311,1525,1892,1647
1268,2555,1789,2698
2316,1273,2550,1383
1318,735,1656,841
