243,245,361,281
157,209,298,247
45,139,147,183
416,324,465,354
443,274,532,314
655,167,696,201
353,320,404,353
140,293,189,324
345,115,394,144
208,106,326,143
430,203,545,239
556,126,688,164
479,250,538,277
513,98,681,133
315,145,366,181
56,360,96,396
560,207,606,239
439,110,506,141
51,210,145,249
165,146,223,181
315,207,416,243
366,184,426,212
404,64,498,103
52,113,118,144
257,83,338,110
536,171,597,206
233,153,306,182
375,282,436,318
132,111,199,144
634,275,688,310
193,352,279,389
349,70,386,110
51,245,145,282
526,315,592,349
293,286,361,321
141,315,238,350
606,54,696,92
537,235,638,274
373,241,460,278
439,180,517,212
168,251,236,285
550,279,619,313
617,210,685,240
485,317,518,349
596,310,685,346
612,168,644,203
253,174,346,210
54,287,122,323
254,325,339,355
379,361,413,390
49,72,134,108
115,359,177,400
292,355,363,392
151,69,239,109
58,324,128,358
