509,513,780,632
1684,915,2095,1030
2273,2274,2567,2405
980,1771,1273,1894
2141,2522,2452,2647
488,1738,874,1873
2676,2663,2978,2789
770,1292,1119,1408
1530,1542,1976,1649
1433,1334,1890,1438
1273,2817,1690,2944
2206,3232,2544,3370
2591,3223,2940,3362
1660,2258,2004,2387
1208,2281,1595,2398
519,2711,906,2828
2612,2250,2987,2380
1878,2650,2268,2793
1349,2409,1797,2528
2425,1771,2723,1888
2188,1894,2529,2017
2279,3078,2573,3206
1006,1432,1425,1541
506,1621,845,1739
907,757,1292,857
1920,1358,2338,1445
527,2391,953,2534
496,2278,835,2397
1498,2011,1956,2144
2233,1097,2651,1201
2118,917,2499,1014
1525,2543,1871,2660
2092,2411,2388,2525
1267,1902,1537,2009
562,737,847,843
522,649,913,741
1059,2004,1435,2137
1044,1547,1309,1652
1580,1883,1991,2008
2398,2928,2768,3086
1012,1088,1349,1192
2510,2539,2791,2655
2393,423,2769,562
1676,1662,2091,1771
1858,1771,2378,1892
825,1183,1170,1291
1003,2536,1452,2682
526,1046,972,1163
529,2545,917,2672
1329,2674,1598,2802
1345,1776,1590,1903
2360,1201,2777,1321
891,2265,1131,2397
497,1892,838,1993
1072,2405,1311,2533
2131,1443,2525,1539
1690,2135,2176,2255
1474,1438,1822,1534
1699,1222,1976,1319
810,546,1175,641
2572,1887,2924,1997
494,1539,946,1633
2593,3089,2867,3207
930,1658,1201,1762
2533,2397,2762,2521
537,2820,1018,2961
492,2005,1011,2137
951,644,1252,746
500,2137,1065,2274
