564,2723,923,2864
593,408,932,556
1467,1386,1778,1506
978,2696,1316,2858
933,2144,1251,2298
1444,2293,1879,2411
553,2154,867,2294
878,573,1190,685
1964,2283,2230,2403
2278,1078,2702,1190
1283,2170,1615,2282
1455,2926,1803,3062
536,2347,854,2448
540,2484,860,2584
1249,442,1607,564
1391,2705,1793,2833
1931,178,2268,303
564,1242,894,1370
2571,2702,2828,2812
551,1527,1027,1660
575,1099,961,1226
1435,199,1687,310
1346,1089,1683,1212
1529,617,1809,733
1076,1526,1438,1658
511,2887,712,3019
2225,2718,2510,2818
1140,2315,1396,2419
1978,2173,2275,2272
1890,2692,2117,2838
2101,1347,2363,1485
1233,3248,1718,3388
1708,1074,2007,1202
653,3241,980,3405
