475,1144,614,1194
307,466,415,517
298,528,439,567
36,1358,161,1408
699,894,840,939
545,950,735,994
66,663,168,715
529,908,681,947
69,358,275,395
825,1103,944,1146
57,952,242,1000
377,906,511,947
778,1045,882,1089
801,1244,944,1294
50,815,206,856
50,864,178,902
219,1342,384,1404
48,1047,181,1094
256,946,413,997
848,992,944,1043
69,440,219,480
215,1253,374,1300
481,1102,605,1144
289,1090,386,1139
626,740,798,791
321,994,493,1041
71,484,158,530
637,1140,787,1196
666,852,810,890
203,1199,389,1245
77,404,231,439
856,932,944,989
48,1100,157,1143
709,988,837,1039
83,265,196,305
402,1243,577,1300
60,902,276,950
806,750,930,796
249,1145,360,1191
139,1304,301,1347
36,1244,204,1298
209,864,328,902
599,1045,760,1091
55,1011,178,1050
532,1002,704,1040
730,792,940,844
56,541,177,579
475,1037,590,1088
36,1296,136,1345
58,623,181,663
563,846,647,892
297,749,496,801
503,1329,760,1388
253,804,438,851
631,1090,814,1145
756,1324,935,1382
