1812,1412,2162,1548
1286,261,1578,372
1539,940,1800,1061
1304,1749,1700,1869
898,1877,1243,2004
1266,1403,1747,1523
698,226,1187,365
1789,1737,2209,1880
669,1737,910,1861
917,1042,1323,1129
1806,1638,2112,1753
875,1509,1131,1621
723,1624,1083,1729
1450,1647,1728,1751
2076,1548,2343,1642
644,1348,1107,1506
1246,1144,1524,1239
1709,1075,1981,1167
923,926,1184,1025
979,1754,1252,1853
1619,1546,2025,1642
1181,1519,1693,1643
1368,1883,1870,2046
1240,942,1492,1041
1379,1054,1647,1145
1685,1212,2044,1330
