695,1938,1063,2029
658,1701,943,1822
277,2413,629,2507
272,1829,656,1943
285,2505,831,2615
1168,2507,1576,2595
272,1710,605,1831
1807,2390,2163,2480
2166,1993,2597,2096
2182,2378,2634,2478
1760,2007,2115,2100
1912,2479,2184,2583
1584,1913,1974,2012
996,1723,1321,1826
1234,1822,1602,1924
2096,2283,2500,2378
889,1825,1210,1928
1120,1922,1543,2015
1739,2295,2063,2386
2358,1801,2751,1891
877,2213,1387,2307
683,1178,1169,1290
1435,2189,1716,2291
1757,2202,2081,2284
1433,2398,1783,2482
263,2221,503,2326
542,2223,852,2311
1612,1826,2051,1906
609,2019,1005,2108
409,2111,732,2210
1988,2104,2297,2189
1364,969,1626,1081
1507,1696,2042,1809
1080,2304,1393,2390
2061,1203,2289,1366
890,2505,1131,2607
759,2118,1161,2213
259,2329,550,2412
1630,989,1953,1092
2325,1221,2874,1320
1443,1612,1742,1711
1434,2295,1709,2390
