1573,993,1917,1120
1816,2066,2095,2199
974,1187,1276,1307
1714,1113,2066,1235
1814,2214,2156,2348
1809,2421,2118,2548
1975,1010,2265,1124
994,936,1341,1080
886,1063,1230,1191
1146,2031,1390,2180
448,621,767,751
1259,1093,1682,1211
413,1995,656,2148
1997,1691,2353,1790
1442,2085,1705,2217
654,159,1015,268
296,1057,598,1160
625,1166,892,1288
2040,1222,2484,1364
712,2062,955,2184
772,1291,1148,1421
363,1282,652,1385
364,1558,707,1706
269,1182,531,1281
734,910,932,1053
475,2197,691,2332
1306,1210,1749,1353
2333,1019,2615,1128
880,3275,1098,3426
1144,195,1401,291
744,1585,993,1708
1847,1597,2108,1692
