310,388,367,421
281,69,321,111
114,250,245,286
351,211,385,255
42,552,90,586
383,182,434,210
23,303,81,332
348,297,382,337
394,307,444,339
330,84,368,120
185,594,292,630
89,293,128,340
82,209,122,249
24,250,67,288
263,306,338,333
320,558,364,594
295,438,354,464
200,429,244,469
257,13,307,53
15,173,66,201
151,133,196,167
113,383,152,429
145,305,203,342
419,603,446,637
429,386,466,420
255,428,283,464
464,559,516,598
443,25,481,69
105,558,148,591
366,430,397,466
306,351,367,378
460,74,487,120
237,468,289,508
40,523,99,550
399,124,428,168
444,518,473,555
420,565,455,600
443,138,491,170
477,389,503,423
37,475,91,505
533,468,583,509
161,393,207,427
132,443,188,475
17,130,66,159
137,214,173,254
205,554,261,595
88,130,137,154
526,557,568,602
385,87,445,125
80,444,118,474
165,68,204,118
350,135,382,173
31,435,66,467
395,214,426,254
308,473,371,508
139,589,171,641
77,350,109,384
20,376,97,422
344,513,370,552
381,529,425,558
44,592,71,629
160,481,225,513
245,505,327,548
80,250,108,286
128,341,152,381
379,561,405,603
499,209,529,246
107,475,143,515
18,79,76,111
201,343,238,393
383,468,407,505
220,162,248,212
160,341,188,376
442,171,469,206
193,224,239,251
383,396,414,425
404,8,433,67
353,611,406,641
288,134,339,157
384,340,408,380
266,178,318,204
270,555,303,593
253,353,286,384
220,386,245,423
17,24,108,65
150,176,207,209
172,25,241,57
440,221,491,254
312,599,337,636
247,129,273,166
99,78,146,105
