1609,829,1805,937
908,1227,1259,1418
859,613,1450,784
1012,306,1519,441
1945,520,2419,648
991,1046,1355,1217
703,1126,945,1231
1595,639,2189,801
1517,1249,1838,1448
2240,701,2488,819
1445,786,1594,939
692,782,895,932
637,249,961,431
1634,151,2048,304
1429,1120,1627,1265
1632,1071,1963,1230
487,1241,867,1440
1574,497,1902,652
656,910,1293,1071
1012,1559,1307,1673
1175,471,1546,639
2044,1150,2225,1287
1924,338,2226,449
1610,331,1902,449
671,1539,972,1652
686,627,850,789
1223,161,1583,295
