20,561,415,686
10,301,242,447
1,684,234,823
499,1796,862,1921
1,1559,437,1705
558,1915,961,2061
446,1552,787,1682
1098,399,1440,506
533,664,849,818
869,1839,999,1944
144,1770,334,1855
718,906,1024,1016
333,152,583,301
638,164,783,280
1021,151,1361,267
786,1546,1132,1675
1045,897,1408,1015
894,1705,1021,1834
711,411,1066,522
1118,1902,1533,2054
825,152,1006,266
28,1863,151,1976
113,221,306,308
11,451,252,570
466,297,740,418
44,1971,171,2100
167,1834,452,1949
653,540,1104,647
1126,1590,1265,1681
547,440,647,544
1229,279,1420,391
999,316,1159,399
764,1032,1270,1144
278,322,450,447
402,1952,551,2077
171,11,410,152
305,679,516,821
493,550,631,681
1044,1800,1485,1921
928,1968,1080,2062
1315,1840,1527,1943
1070,522,1259,633
252,1875,453,1975
292,431,533,554
