314,1270,619,1402
593,327,1011,434
726,207,1232,312
274,1492,678,1627
1214,3392,1542,3541
1683,2715,1952,2852
337,514,750,639
694,1262,993,1383
1517,195,1806,310
1280,1946,1655,2096
864,1985,1197,2098
1851,1489,2108,1618
2187,2576,2560,2713
625,935,890,1042
963,909,1229,1045
1336,918,1622,1051
1705,1982,2001,2092
1024,1281,1406,1386
1445,1504,1799,1637
2237,3223,2684,3377
782,3224,1079,3398
2392,1930,2837,2087
1304,3208,1633,3395
320,710,751,851
2868,2541,3021,2695
588,1955,788,2094
2278,2710,2504,2850
314,950,558,1065
835,542,1186,633
2737,3225,3023,3359
811,2327,1013,2474
725,2720,1190,2863
899,2581,1110,2730
571,2624,816,2739
374,235,619,337
749,1510,1004,1616
2016,2712,2204,2862
456,3390,945,3530
2097,215,2381,311
242,2007,506,2109
178,3408,383,3538
1262,2704,1598,2866
1835,920,2411,1061
2173,1946,2346,2084
2627,2558,2827,2699
187,3538,688,3700
2415,222,2702,317
1707,3219,2187,3379
550,2098,757,2214
