177,2063,467,2208
992,1407,1271,1530
2486,1689,2782,1810
1156,453,1500,570
395,2367,809,2504
1339,1672,1689,1820
143,1779,468,1935
621,2247,1067,2359
982,830,1328,964
986,2080,1299,2216
2457,2105,2805,2246
861,286,1215,434
1807,1420,2128,1538
1415,837,1724,1000
1124,2235,1453,2372
1933,2105,2394,2241
125,1952,478,2064
2125,2251,2508,2401
563,1327,886,1507
1761,344,2142,493
1663,1840,2004,1959
1749,1677,2136,1830
1551,480,2040,619
539,1683,801,1802
721,433,1084,566
1277,310,1705,465
757,3252,976,3402
517,1807,774,1927
1809,1191,2277,1308
1358,2088,1835,2223
613,255,815,404
1320,2386,1777,2530
524,2110,920,2213
237,2762,435,2909
212,3448,425,3589
1104,1674,1319,1811
948,582,1448,716
1238,1972,1551,2076
2575,2265,2861,2421
840,1837,1152,1950
1472,1133,1655,1304
1319,1359,1750,1531
1664,2,1922,86
1516,2240,2024,2377
1159,3433,1776,3555
164,3265,605,3402
208,2964,510,3060
759,807,940,948
