114,957,338,1015
120,359,304,433
522,585,746,658
375,1182,579,1250
1092,1106,1319,1160
741,357,891,421
1128,865,1321,920
822,994,1015,1049
727,481,900,541
113,1012,342,1071
120,713,351,774
745,1059,947,1114
1132,806,1315,866
932,869,1103,927
128,439,384,490
482,489,689,541
835,699,1112,756
1291,1159,1446,1226
120,1073,404,1129
133,594,342,660
396,707,626,766
938,757,1158,810
108,1256,331,1316
944,932,1161,983
444,430,714,478
115,777,304,832
762,1180,952,1240
566,940,922,992
663,877,912,931
400,829,577,881
140,490,486,543
925,364,1093,418
118,837,355,893
866,1116,1062,1169
1126,1166,1274,1227
109,1196,337,1246
517,365,691,418
118,1133,284,1191
1173,981,1470,1032
329,1128,585,1176
597,823,749,878
349,366,499,423
673,692,801,759
630,1119,824,1171
